timestamp,rps,p95,http_5xx_rate,cpu,cpu_sat,cpu_pct,experiment_id,action_label
1763815587,50.575436072648806,0.004818530207394,0.0,0.038353488823369,0.12784496274456336,12.784496274456336,exp0_v2,no_action
1763815592,50.575436072648806,0.004818530207394,0.0,0.0383343541557607,0.12778118051920234,12.778118051920234,exp0_v2,no_action
1763815597,50.92456374623724,0.0047818791946308,0.0,0.0385002456724802,0.12833415224160066,12.833415224160067,exp0_v2,no_action
1763815602,50.92456374623724,0.0047818791946308,0.0,0.0381618340533363,0.12720611351112102,12.720611351112101,exp0_v2,no_action
1763815607,50.92456374623724,0.0047818791946308,0.0,0.0348254623775674,0.11608487459189135,11.608487459189135,exp0_v2,no_action
1763815612,50.92456374623724,0.0047969030520646,0.0,0.0350026051565881,0.11667535052196035,11.667535052196035,exp0_v2,no_action
1763815617,50.92456374623724,0.0047969030520646,0.0,0.0380561549637902,0.12685384987930068,12.685384987930068,exp0_v2,no_action
1763815622,50.92456374623724,0.0047969030520646,0.0,0.0342280666655596,0.11409355555186534,11.409355555186535,exp0_v2,no_action
1763815627,50.92571635507673,0.0048055305755395,0.0,0.0379881461525168,0.12662715384172266,12.662715384172266,exp0_v2,no_action
1763815632,50.92571635507673,0.0048055305755395,0.0,0.0377759817454358,0.12591993915145266,12.591993915145267,exp0_v2,no_action
1763815637,50.92571635507673,0.0048055305755395,0.0,0.0376014171942987,0.125338057314329,12.533805731432901,exp0_v2,no_action
1763815642,50.61867266591676,0.0047861621137483,0.0,0.037109867586836,0.12369955862278667,12.369955862278667,exp0_v2,no_action
1763815647,50.61867266591676,0.0047861621137483,0.0,0.0368169880524885,0.12272329350829501,12.272329350829501,exp0_v2,no_action
1763815652,50.61867266591676,0.0047861621137483,0.0,0.0365631220935425,0.12187707364514166,12.187707364514166,exp0_v2,no_action
1763815657,45.55578052237295,0.004890061006609,0.0,0.0307675047369916,0.10255834912330535,10.255834912330535,exp0_v2,no_action
1763815662,45.55578052237295,0.004890061006609,0.0,0.0303691750789677,0.101230583596559,10.1230583596559,exp0_v2,no_action
1763815667,45.55578052237295,0.004890061006609,0.0,0.0263684010053022,0.087894670017674,8.789467001767399,exp0_v2,no_action
1763815672,30.75591196974529,0.0049670797831138,0.0,0.0250505992985152,0.08350199766171733,8.350199766171732,exp0_v2,no_action
1763815677,30.75591196974529,0.0049670797831138,0.0,0.0188013998488655,0.06267133282955166,6.267133282955166,exp0_v2,no_action
1763815682,30.75591196974529,0.0049670797831138,0.0,0.0188013998488655,0.06267133282955166,6.267133282955166,exp0_v2,no_action
1763815687,15.18867712247699,0.0110546874999999,0.0,0.015252748105694,0.05084249368564667,5.084249368564667,exp0_v2,no_action
1763815692,15.18867712247699,0.0110546874999999,0.0,0.009798591490678,0.03266197163559334,3.266197163559334,exp0_v2,no_action
1763815697,12.736690158784068,0.0156249999999999,0.0,0.0069381166192454,0.023127055397484667,2.3127055397484666,exp0_v2,no_action
1763815702,5.127153404429861,0.01975,0.0,0.0069381166192454,0.023127055397484667,2.3127055397484666,exp0_v2,no_action
1763815707,5.127153404429861,0.01975,0.0,0.0047899346413487,0.015966448804495666,1.5966448804495665,exp0_v2,no_action
1763815712,5.094762584063582,0.0174999999999999,0.0,0.0045954942372358,0.015318314124119334,1.5318314124119334,exp0_v2,no_action
1763815717,5.0627784528149045,0.0197499999999999,0.0,0.0048159885391839,0.016053295130613,1.6053295130613001,exp0_v2,no_action
1763815722,5.0627784528149045,0.0197499999999999,0.0,0.0048704221178043,0.016234740392681003,1.6234740392681004,exp0_v2,no_action
1763815727,5.094416519494634,0.0159999999999999,0.0,0.0048704221178043,0.016234740392681003,1.6234740392681004,exp0_v2,no_action
1763815732,5.126452494873547,0.01975,0.0,0.0046432704898632,0.015477568299544001,1.5477568299544002,exp0_v2,no_action
1763815737,5.126452494873547,0.01975,0.0,0.0044299829011618,0.014766609670539336,1.4766609670539337,exp0_v2,no_action
1763815742,6.3676962523985,0.0223883928571428,0.0,0.0050702613728718,0.016900871242906,1.6900871242906,exp0_v2,no_action
1763815747,6.749611897315903,0.0209090909090909,0.0,0.005575981487473,0.018586604958243335,1.8586604958243336,exp0_v2,no_action
1763815752,6.749611897315903,0.0209090909090909,0.0,0.0052665930597528,0.017555310199176,1.7555310199176,exp0_v2,no_action
1763815757,8.543308880484805,0.0192378048780487,0.0,0.0059404272143022,0.019801424047674,1.9801424047674,exp0_v2,no_action
1763815762,8.543308880484805,0.0192378048780487,0.0,0.0062528261954067,0.020842753984689,2.0842753984689,exp0_v2,no_action
1763815767,8.543308880484805,0.0192378048780487,0.0,0.0068607741576452,0.022869247192150666,2.2869247192150666,exp0_v2,no_action
1763815772,10.124190064794815,0.0178658536585365,0.0,0.0070378361440905,0.023459453813635,2.3459453813635003,exp0_v2,no_action
1763815777,10.124190064794815,0.0178658536585365,0.0,0.0070378361440905,0.023459453813635,2.3459453813635003,exp0_v2,no_action
1763815782,10.124190064794815,0.0178658536585365,0.0,0.0070561277646787,0.023520425882262334,2.3520425882262335,exp0_v2,no_action
1763815787,10.252904989747098,0.0047499999999999,0.0,0.0075766443432448,0.025255481144149335,2.5255481144149337,exp0_v2,no_action
1763815792,10.252904989747098,0.0047499999999999,0.0,0.0075766443432448,0.025255481144149335,2.5255481144149337,exp0_v2,no_action
1763815797,10.252904989747098,0.0047499999999999,0.0,0.0077104103066944,0.025701367688981333,2.5701367688981334,exp0_v2,no_action
1763815802,12.937629376293762,0.0068749999999999,0.0,0.008320172377132,0.027733907923773334,2.7733907923773335,exp0_v2,no_action
1763815807,12.937629376293762,0.0068749999999999,0.0,0.0082970079692537,0.02765669323084567,2.765669323084567,exp0_v2,no_action
1763815812,12.937629376293762,0.0068749999999999,0.0,0.0075221577513888,0.025073859171296002,2.5073859171296,exp0_v2,no_action
1763815817,16.51744013851867,0.0082421874999999,0.0,0.008758666647944,0.02919555549314667,2.919555549314667,exp0_v2,no_action
1763815822,16.51744013851867,0.0082421874999999,0.0,0.0109396791664078,0.036465597221359336,3.6465597221359336,exp0_v2,no_action
1763815827,16.51744013851867,0.0082421874999999,0.0,0.0115828748836223,0.03860958294540767,3.860958294540767,exp0_v2,no_action
1763815832,19.684596522013003,0.0081793478260869,0.0,0.0132069797346264,0.044023265782088004,4.4023265782088,exp0_v2,no_action
1763815837,19.684596522013003,0.0081793478260869,0.0,0.0136549628274279,0.045516542758093005,4.551654275809301,exp0_v2,no_action
1763815842,19.684596522013003,0.0081793478260869,0.0,0.0144437457250424,0.04814581908347467,4.814581908347467,exp0_v2,no_action
1763815847,20.247469066366705,0.0049825174825174,0.0,0.0150209377988054,0.050069792662684666,5.006979266268466,exp0_v2,no_action
1763815852,20.247469066366705,0.0049825174825174,0.0,0.0151470641150519,0.05049021371683967,5.049021371683967,exp0_v2,no_action
1763815857,20.247469066366705,0.0049825174825174,0.0,0.0143601665961391,0.04786722198713034,4.786722198713034,exp0_v2,no_action
1763815862,24.18610929871532,0.0049768518518518,0.0,0.0155734996667597,0.05191166555586567,5.191166555586567,exp0_v2,no_action
1763815867,24.18610929871532,0.0049768518518518,0.0,0.0157176142144344,0.052392047381447995,5.2392047381447995,exp0_v2,no_action
1763815872,24.18610929871532,0.0049768518518518,0.0,0.0195757524965255,0.06525250832175167,6.525250832175167,exp0_v2,no_action
1763815877,30.936417225397108,0.0048923220973782,0.0,0.0199794148041391,0.06659804934713033,6.6598049347130335,exp0_v2,no_action
1763815882,30.936417225397108,0.0048923220973782,0.0,0.0207053115532715,0.06901770517757166,6.901770517757166,exp0_v2,no_action
1763815887,30.936417225397115,0.0048923220973782,0.0,0.0237762381158613,0.079254127052871,7.9254127052871,exp0_v2,no_action
1763815892,38.16011299949879,0.0049082356570018,0.0,0.0237762381158613,0.079254127052871,7.9254127052871,exp0_v2,no_action
1763815897,38.16011299949879,0.0049082356570018,0.0,0.0257432699567749,0.08581089985591635,8.581089985591635,exp0_v2,no_action
1763815902,38.16011299949879,0.0049082356570018,0.0,0.027013527783435,0.09004509261145001,9.004509261145001,exp0_v2,no_action
1763815907,40.49676025917926,0.0048114800225098,0.0,0.027013527783435,0.09004509261145001,9.004509261145001,exp0_v2,no_action
1763815912,40.49676025917926,0.0048114800225098,0.0,0.0249184028461476,0.083061342820492,8.3061342820492,exp0_v2,no_action
1763815917,40.49676025917926,0.0048114800225098,0.0,0.0253330830505871,0.08444361016862367,8.444361016862366,exp0_v2,no_action
1763815922,44.9886104783599,0.0049039466806063,0.0,0.0304586510315797,0.10152883677193233,10.152883677193234,exp0_v2,no_action
1763815927,44.9886104783599,0.0049039466806063,0.0,0.0304586510315797,0.10152883677193233,10.152883677193234,exp0_v2,no_action
1763815932,44.9886104783599,0.0049039466806063,0.0,0.0333797495126308,0.11126583170876933,11.126583170876932,exp0_v2,no_action
1763815937,51.17879960406732,0.0049186390532544,0.0,0.0307920012151107,0.10264000405036901,10.264000405036901,exp0_v2,no_action
1763815942,51.17879960406732,0.0049186390532544,0.0,0.0371048788843434,0.123682929614478,12.3682929614478,exp0_v2,no_action
1763815947,51.17879960406732,0.0049186390532544,0.0,0.0411878355979903,0.13729278532663436,13.729278532663436,exp0_v2,no_action
1763815952,58.125227852716,0.0048998180347755,0.0,0.0411878355979903,0.13729278532663436,13.729278532663436,exp0_v2,no_action
1763815957,58.125227852716,0.0048998180347755,0.0,0.0379626611126591,0.12654220370886368,12.654220370886367,exp0_v2,no_action
1763815962,58.125227852716,0.0048998180347755,0.0,0.0417974255452366,0.13932475181745532,13.932475181745533,exp0_v2,no_action
1763815967,60.19758309516845,0.0048349505327245,0.0,0.0425143299333239,0.14171443311107967,14.171443311107968,exp0_v2,no_action
1763815972,60.19758309516845,0.0048349505327245,0.0,0.0472714759897466,0.15757158663248866,15.757158663248866,exp0_v2,no_action
1763815977,65.05279598003598,0.0048694489031567,0.0,0.0472714759897466,0.15757158663248866,15.757158663248866,exp0_v2,no_action
1763815982,66.77902792329067,0.0048559972105997,0.0,0.0433321151119173,0.144440383706391,14.4440383706391,exp0_v2,no_action
1763815987,66.77902792329067,0.0048559972105997,0.0,0.047080132796948,0.15693377598982666,15.693377598982666,exp0_v2,no_action
1763815992,72.573252300275,0.004864937709631,0.0,0.0579638373371696,0.1932127911238987,19.32127911238987,exp0_v2,no_action
1763815997,76.43355070834271,0.0048925,0.0,0.0579638373371696,0.1932127911238987,19.32127911238987,exp0_v2,no_action
1763816002,76.43355070834271,0.0048925,0.0,0.0654307850038481,0.21810261667949365,21.810261667949366,exp0_v2,no_action
1763816007,80.63502844044487,0.0048521725102172,0.0,0.0658121462199032,0.21937382073301065,21.937382073301066,exp0_v2,no_action
1763816012,87.71130450631065,0.0048572377158034,0.0,0.0667630311884791,0.2225434372949303,22.25434372949303,exp0_v2,no_action
1763816017,87.71130450631065,0.0048572377158034,0.0,0.0713733720930056,0.23791124031001865,23.791124031001864,exp0_v2,no_action
1763816022,88.29272433992699,0.0048814229249011,0.0,0.0736204116893283,0.24540137229776102,24.5401372297761,exp0_v2,no_action
1763816027,91.00526718588212,0.0048618354430379,0.0,0.0729413020366992,0.243137673455664,24.3137673455664,exp0_v2,no_action
1763816032,91.00526718588212,0.0048618354430379,0.0,0.0650275380223587,0.21675846007452898,21.675846007452897,exp0_v2,no_action
1763816037,96.79016791968668,0.0048411945958757,0.0,0.0716497641763682,0.23883254725456068,23.88325472545607,exp0_v2,no_action
1763816042,96.79016791968668,0.0048411945958757,0.0,0.0716497641763682,0.23883254725456068,23.88325472545607,exp0_v2,no_action
1763816047,96.79016791968668,0.0048411945958757,0.0,0.0756627615393433,0.25220920513114437,25.220920513114436,exp0_v2,no_action
1763816052,106.3327032136106,0.0048632177681473,0.0,0.0718168391784121,0.23938946392804034,23.938946392804034,exp0_v2,no_action
1763816057,106.3327032136106,0.0048632177681473,0.0,0.0770624401811401,0.25687480060380036,25.687480060380036,exp0_v2,no_action
1763816062,106.3327032136106,0.0048632177681473,0.0,0.0726122967450021,0.242040989150007,24.2040989150007,exp0_v2,no_action
1763816067,116.4622482277484,0.0048104207436399,0.0,0.0818849465572024,0.27294982185734135,27.294982185734135,exp0_v2,no_action
1763816072,116.4622482277484,0.0048104207436399,0.0,0.0786980527242138,0.262326842414046,26.232684241404602,exp0_v2,no_action
1763816077,116.4622482277484,0.0048104207436399,0.0,0.0896393434926486,0.298797811642162,29.8797811642162,exp0_v2,no_action
1763816082,122.43410110951632,0.0048000188040616,0.0,0.0896393434926486,0.298797811642162,29.8797811642162,exp0_v2,no_action
1763816087,122.43410110951632,0.0048000188040616,0.0,0.0908525321728335,0.302841773909445,30.2841773909445,exp0_v2,no_action
1763816092,122.43410110951632,0.0048000188040616,0.0,0.0908525321728335,0.302841773909445,30.2841773909445,exp0_v2,no_action
1763816097,126.52391020738676,0.0048228790613718,0.0,0.0916250296416152,0.3054167654720507,30.54167654720507,exp0_v2,no_action
1763816102,126.52391020738676,0.0048228790613718,0.0,0.0786801464793187,0.26226715493106234,26.226715493106234,exp0_v2,no_action
1763816107,126.52391020738676,0.0048228790613718,0.0,0.0887668997654935,0.29588966588497834,29.588966588497833,exp0_v2,no_action
1763816112,138.38584022415088,0.0048117808904452,0.0,0.0967005489720835,0.32233516324027833,32.23351632402783,exp0_v2,no_action
1763816117,138.38584022415088,0.0048117808904452,0.0,0.0967005489720835,0.32233516324027833,32.23351632402783,exp0_v2,no_action
1763816122,138.38584022415088,0.0048117808904452,0.0,0.0966284360700121,0.32209478690004034,32.20947869000403,exp0_v2,no_action
1763816127,146.28383699736727,0.0047964818266542,0.0,0.0966434821673258,0.32214494055775267,32.21449405577527,exp0_v2,no_action
1763816132,146.28383699736727,0.0047964818266542,0.0,0.0966434821673258,0.32214494055775267,32.21449405577527,exp0_v2,no_action
1763816137,146.2838369973673,0.0047964818266542,0.0,0.099553192757688,0.33184397585895997,33.184397585895994,exp0_v2,no_action
1763816142,153.16464345093038,0.0047556572874795,0.0,0.099553192757688,0.33184397585895997,33.184397585895994,exp0_v2,no_action
1763816147,153.16464345093038,0.0047556572874795,0.0,0.0904301619658345,0.30143387321944837,30.143387321944836,exp0_v2,no_action
1763816152,153.16464345093038,0.0047556572874795,0.0,0.1006725497687761,0.33557516589592035,33.55751658959203,exp0_v2,no_action
1763816157,160.23478612872756,0.0047808659415171,0.0,0.1042486537360962,0.347495512453654,34.7495512453654,exp0_v2,no_action
1763816162,160.23478612872756,0.0047808659415171,0.0,0.1042486537360962,0.347495512453654,34.7495512453654,exp0_v2,no_action
1763816167,160.23478612872756,0.0047808659415171,0.0,0.0996699434443269,0.332233144814423,33.2233144814423,exp0_v2,no_action
1763816172,179.26654374103668,0.0047797406082289,0.0,0.1190103322851801,0.396701107617267,39.670110761726704,exp0_v2,no_action
1763816177,179.26654374103668,0.0047797406082289,0.0,0.1190103322851801,0.396701107617267,39.670110761726704,exp0_v2,no_action
1763816182,179.26654374103668,0.0047797406082289,0.0,0.1266997070778946,0.4223323569263154,42.23323569263154,exp0_v2,no_action
1763816187,193.4192474641837,0.0047901031894934,0.0,0.1282596932209402,0.4275323107364673,42.75323107364673,exp0_v2,no_action
1763816192,193.4192474641837,0.0047901031894934,0.0,0.1296960668306365,0.43232022276878834,43.23202227687884,exp0_v2,no_action
1763816197,193.4192474641837,0.0047901031894934,0.0,0.1368254306975544,0.456084768991848,45.6084768991848,exp0_v2,no_action
1763816202,203.10402111826684,0.0047681644359464,0.0,0.1371923615177663,0.45730787172588766,45.73078717258877,exp0_v2,no_action
1763816207,203.10402111826684,0.0047681644359464,0.0,0.1270358344784137,0.4234527815947124,42.34527815947124,exp0_v2,no_action
1763816212,203.10402111826684,0.0047681644359464,0.0,0.1299791961972214,0.43326398732407134,43.326398732407135,exp0_v2,no_action
1763816217,210.21156051170215,0.0047940954231433,0.0,0.1406770975605454,0.46892365853515133,46.89236585351513,exp0_v2,no_action
1763816222,210.21156051170215,0.0047940954231433,0.0,0.1462568940282784,0.48752298009426137,48.752298009426134,exp0_v2,no_action
1763816227,210.21156051170215,0.0047940954231433,0.0,0.1519003437577965,0.5063344791926551,50.63344791926551,exp0_v2,no_action
1763816232,229.2847226963428,0.0047981000601564,0.0,0.160124532413386,0.5337484413779534,53.37484413779534,exp0_v2,no_action
