"timestamp","value"
1777198076,"0.5015075998699263"
1777198091,"0.561287744162074"
1777198106,"0.5032056244553377"
1777198121,"0.4873985108647351"
1777198136,"0.38089168767435755"
1777198151,"0.30869994550087715"
1777198166,"0.375181239281674"
1777198181,"0.39932346494950516"
1777198196,"0.40863524512275834"
1777198211,"0.3969531034884177"
1777198226,"0.3826307516505479"
1777198241,"0.367719143059803"
1777198256,"0.363990428282442"
1777198271,"0.3570648704661921"
1777198286,"0.34434659105762044"
1777198301,"0.332961423634328"
1777198316,"0.32430763005150176"
1777198331,"0.34632863943210934"
1777198346,"0.3586260680175328"
1777198361,"0.395367808052428"
1777198376,"0.3871975105527287"
1777198391,"0.3150160022373634"
1777198406,"0.3207796958410313"
1777198421,"0.3044662912674013"
1777198436,"0.29350014671155744"
1777198451,"0.2779225032128097"
1777198466,"0.24863938614519937"
1777198481,"0.28666802915004586"
1777198496,"0.29056312668276835"
1777198511,"0.2523347831269095"
1777198526,"0.2700096581933964"
1777198541,"0.26544680914869634"
1777198556,"0.2539093713830822"
1777198571,"0.28177835009360364"
1777198586,"0.2842936290354213"
1777198601,"0.2541653329547502"
1777198616,"0.27029365043405573"
1777198631,"0.2688007899225768"
1777198646,"0.2729122827193594"
1777198661,"0.2667608186387257"
1777198676,"0.2639414338390681"
1777198691,"0.27857393709390044"
1777198706,"0.3129614152737036"
1777198721,"0.34656106658454816"
1777198736,"0.35206258308084204"
1777198751,"0.3435927613011667"
1777198766,"0.33502364208919766"
1777198781,"0.33381993122958065"
1777198796,"0.34256511390798217"
1777198811,"0.3491760780660306"
1777198826,"0.35354905058435715"
1777198841,"0.3425680289429226"
1777198856,"0.3076102445002429"
1777198871,"0.3243003851854479"
1777198886,"0.36781209613854704"
1777198901,"0.32507100704762626"
1777198916,"0.34221174220073713"
1777198931,"0.36817823726839205"
1777198946,"0.33919876142981953"
1777198961,"0.3251341615724529"
1777198976,"0.3691913913834307"
