"timestamp","value"
1777198076,"0.00095"
1777198091,"0.00095"
1777198106,"0.00095"
1777198121,"0.00095"
1777198136,"0.00095"
1777198151,"0.0009500000000000001"
1777198166,"0.00095"
1777198181,"0.0009500000000000001"
1777198196,"0.00095"
1777198211,"0.00095"
1777198226,"0.00095"
1777198241,"0.0009499999999999999"
1777198256,"0.00095"
1777198271,"0.00095"
1777198286,"0.00095"
1777198301,"0.00095"
1777198316,"0.00095"
1777198331,"0.00095"
1777198346,"0.0009499999999999999"
1777198361,"0.00095"
1777198376,"0.00095"
1777198391,"0.7037383177570091"
1777198406,"0.9326421800947867"
1777198421,"0.9660377358490566"
1777198436,"0.9750000000000001"
1777198451,"0.975"
1777198466,"0.9750000000000001"
1777198481,"0.975"
1777198496,"0.9750000000000001"
1777198511,"0.9750000000000001"
1777198526,"0.9750000000000001"
1777198541,"0.978525980911983"
1777198556,"0.9785334750265675"
1777198571,"0.9785372340425531"
1777198586,"0.9749999999999999"
1777198601,"0.975"
1777198616,"0.975"
1777198631,"0.9749999999999999"
1777198646,"0.9750000000000001"
1777198661,"0.975"
1777198676,"0.9750000000000001"
1777198691,"0.970053317535545"
1777198706,"0.9456749049429658"
1777198721,"0.8473684210526313"
1777198736,"0.0009507047477744807"
1777198751,"0.0009507057949479942"
1777198766,"0.0009507073715562173"
1777198781,"0.00095"
1777198796,"0.00095"
1777198811,"0.00095"
1777198826,"0.00095"
1777198841,"0.00095"
1777198856,"0.00095"
1777198871,"0.00095"
1777198886,"0.00095"
1777198901,"0.00095"
1777198916,"0.00095"
1777198931,"0.0009507042253521126"
1777198946,"0.0009507057949479942"
1777198961,"0.0009507084265473526"
1777198976,"0.00095"
