"timestamp","value"
1777198076,"0.25075379993496316"
1777198091,"0.280643872081037"
1777198106,"0.25160281222766884"
1777198121,"0.24369925543236756"
1777198136,"0.19044584383717877"
1777198151,"0.15434997275043857"
1777198166,"0.187590619640837"
1777198181,"0.19966173247475258"
1777198196,"0.20431762256137917"
1777198211,"0.19847655174420886"
1777198226,"0.19131537582527394"
1777198241,"0.1838595715299015"
1777198256,"0.181995214141221"
1777198271,"0.17853243523309606"
1777198286,"0.17217329552881022"
1777198301,"0.166480711817164"
1777198316,"0.16215381502575088"
1777198331,"0.17316431971605467"
1777198346,"0.1793130340087664"
1777198361,"0.197683904026214"
1777198376,"0.19359875527636436"
1777198391,"0.1575080011186817"
1777198406,"0.16038984792051564"
1777198421,"0.15223314563370066"
1777198436,"0.14675007335577872"
1777198451,"0.13896125160640485"
1777198466,"0.12431969307259969"
1777198481,"0.14333401457502293"
1777198496,"0.14528156334138417"
1777198511,"0.12616739156345474"
1777198526,"0.1350048290966982"
1777198541,"0.13272340457434817"
1777198556,"0.1269546856915411"
1777198571,"0.14088917504680182"
1777198586,"0.14214681451771066"
1777198601,"0.1270826664773751"
1777198616,"0.13514682521702787"
1777198631,"0.1344003949612884"
1777198646,"0.1364561413596797"
1777198661,"0.13338040931936285"
1777198676,"0.13197071691953405"
1777198691,"0.13928696854695022"
1777198706,"0.1564807076368518"
1777198721,"0.17328053329227408"
1777198736,"0.17603129154042102"
1777198751,"0.17179638065058336"
1777198766,"0.16751182104459883"
1777198781,"0.16690996561479032"
1777198796,"0.17128255695399108"
1777198811,"0.1745880390330153"
1777198826,"0.17677452529217857"
1777198841,"0.1712840144714613"
1777198856,"0.15380512225012144"
1777198871,"0.16215019259272395"
1777198886,"0.18390604806927352"
1777198901,"0.16253550352381313"
1777198916,"0.17110587110036857"
1777198931,"0.18408911863419603"
1777198946,"0.16959938071490976"
1777198961,"0.16256708078622645"
1777198976,"0.18459569569171536"
