"timestamp","value"
1763815587,"0.03835348882336903"
1763815592,"0.03833435415576077"
1763815597,"0.03850024567248023"
1763815602,"0.03816183405333634"
1763815607,"0.03482546237756749"
1763815612,"0.035002605156588165"
1763815617,"0.03805615496379023"
1763815622,"0.034228066665559664"
1763815627,"0.037988146152516875"
1763815632,"0.03777598174543581"
1763815637,"0.03760141719429879"
1763815642,"0.037109867586836015"
1763815647,"0.036816988052488536"
1763815652,"0.03656312209354255"
1763815657,"0.030767504736991615"
1763815662,"0.030369175078967754"
1763815667,"0.02636840100530225"
1763815672,"0.025050599298515268"
1763815677,"0.01880139984886555"
1763815682,"0.01880139984886555"
1763815687,"0.015252748105694077"
1763815692,"0.009798591490678035"
1763815697,"0.006938116619245496"
1763815702,"0.006938116619245496"
1763815707,"0.004789934641348774"
1763815712,"0.004595494237235884"
1763815717,"0.004815988539183934"
1763815722,"0.004870422117804348"
1763815727,"0.004870422117804348"
1763815732,"0.004643270489863232"
1763815737,"0.004429982901161823"
1763815742,"0.005070261372871828"
1763815747,"0.005575981487473021"
1763815752,"0.005266593059752847"
1763815757,"0.005940427214302241"
1763815762,"0.006252826195406791"
1763815767,"0.0068607741576452545"
1763815772,"0.0070378361440905195"
1763815777,"0.007037836144090519"
1763815782,"0.007056127764678717"
1763815787,"0.007576644343244891"
1763815792,"0.007576644343244891"
1763815797,"0.007710410306694494"
1763815802,"0.008320172377132016"
1763815807,"0.008297007969253728"
1763815812,"0.007522157751388842"
1763815817,"0.008758666647944063"
1763815822,"0.010939679166407808"
1763815827,"0.011582874883622325"
1763815832,"0.013206979734626485"
1763815837,"0.013654962827427983"
1763815842,"0.014443745725042484"
1763815847,"0.015020937798805416"
1763815852,"0.015147064115051944"
1763815857,"0.014360166596139153"
1763815862,"0.015573499666759746"
1763815867,"0.015717614214434406"
1763815872,"0.019575752496525517"
1763815877,"0.019979414804139135"
1763815882,"0.020705311553271516"
1763815887,"0.023776238115861395"
1763815892,"0.023776238115861395"
1763815897,"0.025743269956774978"
1763815902,"0.027013527783435094"
1763815907,"0.027013527783435094"
1763815912,"0.02491840284614761"
1763815917,"0.025333083050587173"
1763815922,"0.030458651031579707"
1763815927,"0.030458651031579707"
1763815932,"0.03337974951263082"
1763815937,"0.030792001215110734"
1763815942,"0.03710487888434349"
1763815947,"0.0411878355979903"
1763815952,"0.0411878355979903"
1763815957,"0.03796266111265914"
1763815962,"0.04179742554523664"
1763815967,"0.04251432993332399"
1763815972,"0.04727147598974669"
1763815977,"0.04727147598974669"
1763815982,"0.04333211511191735"
1763815987,"0.04708013279694801"
1763815992,"0.05796383733716964"
1763815997,"0.05796383733716964"
1763816002,"0.06543078500384816"
1763816007,"0.06581214621990325"
1763816012,"0.06676303118847911"
1763816017,"0.07137337209300564"
1763816022,"0.07362041168932833"
1763816027,"0.07294130203669923"
1763816032,"0.06502753802235874"
1763816037,"0.0716497641763682"
1763816042,"0.0716497641763682"
1763816047,"0.07566276153934334"
1763816052,"0.07181683917841218"
1763816057,"0.07706244018114015"
1763816062,"0.07261229674500211"
1763816067,"0.08188494655720244"
1763816072,"0.07869805272421382"
1763816077,"0.08963934349264867"
1763816082,"0.08963934349264867"
1763816087,"0.09085253217283353"
1763816092,"0.09085253217283353"
1763816097,"0.09162502964161529"
1763816102,"0.07868014647931873"
1763816107,"0.08876689976549351"
1763816112,"0.09670054897208358"
1763816117,"0.09670054897208358"
1763816122,"0.09662843607001217"
1763816127,"0.09664348216732585"
1763816132,"0.09664348216732585"
1763816137,"0.09955319275768805"
1763816142,"0.09955319275768805"
1763816147,"0.09043016196583457"
1763816152,"0.10067254976877613"
1763816157,"0.10424865373609628"
1763816162,"0.10424865373609628"
1763816167,"0.09966994344432692"
1763816172,"0.11901033228518015"
1763816177,"0.11901033228518015"
1763816182,"0.12669970707789469"
1763816187,"0.1282596932209402"
1763816192,"0.12969606683063653"
1763816197,"0.13682543069755443"
1763816202,"0.13719236151776637"
1763816207,"0.12703583447841377"
1763816212,"0.1299791961972214"
1763816217,"0.14067709756054547"
1763816222,"0.14625689402827846"
1763816227,"0.15190034375779654"
1763816232,"0.160124532413386"
1763816237,"0.160124532413386"
1763816242,"0.16379527708371186"
1763816247,"0.17030685654146754"
1763816252,"0.1579203418050705"
1763816257,"0.17446857394001275"
1763816262,"0.1591596870228529"
1763816267,"0.162437072481604"
1763816272,"0.18070666783370992"
1763816277,"0.18070666783370992"
1763816282,"0.1806300697665069"
1763816287,"0.1929240030292723"
1763816292,"0.20593204381422892"
1763816297,"0.20593204381422892"
1763816302,"0.21371273326195112"
1763816307,"0.22048304669191476"
1763816312,"0.22851159212545114"
1763816317,"0.23073051344969486"
1763816322,"0.23013980003617393"
1763816327,"0.23013980003617393"
1763816332,"0.21584293137258312"
1763816337,"0.25829924882219113"
1763816342,"0.25829924882219113"
1763816347,"0.2768849859287416"
1763816352,"0.2885405752789966"
1763816357,"0.3043346883710896"
1763816362,"0.3035841824789923"
1763816367,"0.3474643712827357"
1763816372,"0.34746437128273566"
1763816377,"0.3235553022294805"
1763816382,"0.3636433612471695"
1763816387,"0.3636433612471695"
1763816392,"0.38972161254042115"
1763816397,"0.36139011055558545"
1763816402,"0.4042755505583277"
1763816407,"0.3819207886288549"
1763816412,"0.4288000575259455"
1763816417,"0.4056672092608352"
1763816422,"0.4521132272195937"
1763816427,"0.4764392622041371"
1763816432,"0.4807966773241359"
1763816437,"0.48426353668657074"
1763816442,"0.4515442943043041"
1763816447,"0.4834789351279893"
1763816452,"0.48934374566335664"
1763816457,"0.4565597619969569"
1763816462,"0.49100879201045067"
1763816467,"0.4917914005663079"
1763816472,"0.4880475670252044"
1763816477,"0.48524964437932316"
1763816482,"0.4858238599613718"
1763816487,"0.45045076686272756"
1763816492,"0.4959344009768747"
1763816497,"0.4945786452890163"
1763816502,"0.49215806747633484"
1763816507,"0.4865439856777085"
1763816512,"0.45080518789327895"
1763816517,"0.490777916125379"
1763816522,"0.49144400913079056"
1763816527,"0.4904395677871306"
1763816532,"0.4458492535411124"
1763816537,"0.4818341098432577"
1763816542,"0.4469096794300579"
1763816547,"0.4861144148517335"
1763816552,"0.488615273687731"
